id	direction	compartment	gpr	name	enzyme	deltag	reference	equation	definition	ms id	bigg id	kegg id	kegg pathways	metacyc pathways
rxn08811_c0	=	Cytosol_0	IOPOJEFP_04523	Lysophospholipase L1 (2-acylglycerophosphoglycerol, n-C14:0) (periplasm)_c0		-403.51		(1)  cpd00001[c0] + (1)  cpd15319[c0] <=> (1)  cpd00067[c0] + (1)  cpd02090[c0] + (1)  cpd03847[c0]	(1)  H2O_c0[c0] + (1)  1-Acyl-sn-glycero-3-phosphoglycerol tetradecanoyl_c0[c0] <=> (1)  H+_c0[c0] + (1)  Glycerophosphoglycerol_c0[c0] + (1)  Myristic acid_c0[c0]	rxn08811	LPLIPAL1G140pp			
rxn01434_c0	=	Cytosol_0	IOPOJEFP_00274	L-Citrulline:L-aspartate ligase (AMP-forming)_c0		-19.18		(1)  cpd00002[c0] + (1)  cpd00041[c0] + (1)  cpd00274[c0] <=> (1)  cpd00012[c0] + (1)  cpd00018[c0] + (2)  cpd00067[c0] + (1)  cpd02152[c0]	(1)  ATP_c0[c0] + (1)  L-Aspartate_c0[c0] + (1)  Citrulline_c0[c0] <=> (1)  PPi_c0[c0] + (1)  AMP_c0[c0] + (2)  H+_c0[c0] + (1)  L-Argininosuccinate_c0[c0]	rxn01434		R01954	Alanine, aspartate and glutamate metabolism|Arginine and proline metabolism	ARG+POLYAMINE-SYN|ARGININE-DEG|ARGININE-SYN|ARGININE-SYN4-PWY|ARGSYN-PWY|ARGSYNBSUB-PWY|Amino-Acid-Biosynthesis|Amino-Acid-Degradation|Biosynthesis|Citrulline-Biosynthesis|Degradation|IND-AMINO-ACID-SYN|Metabolic-Regulators|NITROGEN-DEG|Nitric-Oxide-Biosynthesis|Noncarbon-Nutrients|Other-Amino-Acid-Biosynthesis|Polyamine-Biosynthesis
rxn00912_c0	=	Cytosol_0	IOPOJEFP_00838	5,10-Methylenetetrahydrofolate:3-methyl-2-oxobutanoate hydroxymethyltransferase_c0		-1.47		(1)  cpd00001[c0] + (1)  cpd00123[c0] + (1)  cpd00125[c0] <=> (1)  cpd00087[c0] + (1)  cpd00712[c0]	(1)  H2O_c0[c0] + (1)  3-Methyl-2-oxobutanoate_c0[c0] + (1)  5-10-Methylenetetrahydrofolate_c0[c0] <=> (1)  Tetrahydrofolate_c0[c0] + (1)  2-Dehydropantoate_c0[c0]	rxn00912	ECM31	R01226	Pantothenate and CoA biosynthesis	Biosynthesis|CoA-Biosynthesis|Cofactor-Biosynthesis|PANTO-PWY|PANTOSYN-PWY|Pantothenate-Biosynthesis|Vitamin-Biosynthesis
rxn08819_c0	>	Cytosol_0	IOPOJEFP_04523	Lysophospholipase L2 (2-acylglycerophosphotidate, n-C14:1)_c0		-291.05		(1)  cpd00001[c0] + (1)  cpd15362[c0] => (2)  cpd00067[c0] + (1)  cpd00080[c0] + (1)  cpd15298[c0]	(1)  H2O_c0[c0] + (1)  2-tetradec-7-enoyl-sn-glycerol 3-phosphate_c0[c0] => (2)  H+_c0[c0] + (1)  Glycerol-3-phosphate_c0[c0] + (1)  tetradecenoate_c0[c0]	rxn08819	LPLIPAL2A141			
rxn00985_c0	=	Cytosol_0	IOPOJEFP_02785	ATP:propanoate phosphotransferase_c0		-6.9		(1)  cpd00002[c0] + (1)  cpd00141[c0] <=> (1)  cpd00008[c0] + (1)  cpd01844[c0]	(1)  ATP_c0[c0] + (1)  Propionate_c0[c0] <=> (1)  ADP_c0[c0] + (1)  Propionyl phosphate_c0[c0]	rxn00985	PPAK	R01353	Propanoate metabolism	Alcohol-Degradation|Amino-Acid-Biosynthesis|Amino-Acid-Degradation|Biosynthesis|Degradation|GLYCINE-SYN|IND-AMINO-ACID-SYN|THREOCAT-PWY|THREONINE-DEG
rxn10212_c0	>	Cytosol_0	(IOPOJEFP_00121 or IOPOJEFP_00551)	myristoyl-1-acylglycerol-3-phosphate O-acyltransferase_c0		-3.614		(1)  cpd00067[c0] + (1)  cpd01695[c0] + (1)  cpd15331[c0] => (1)  cpd00010[c0] + (1)  cpd15522[c0]	(1)  H+_c0[c0] + (1)  Myristoyl-CoA_c0[c0] + (1)  1-tetradecanoyl-sn-glycerol 3-phosphate_c0[c0] => (1)  CoA_c0[c0] + (1)  1,2-ditetradecanoyl-sn-glycerol 3-phosphate_c0[c0]	rxn10212				
rxn05301_c0	=	Cytosol_0	(IOPOJEFP_01033 or IOPOJEFP_01966)	TRANS-RXNBWI-115637.ce.maizeexp.TYR_c0		0		(1)  cpd00067[e0] + (1)  cpd00069[e0] <=> (1)  cpd00067[c0] + (1)  cpd00069[c0]	(1)  H+_e0[e0] + (1)  L-Tyrosine_e0[e0] <=> (1)  H+_c0[c0] + (1)  L-Tyrosine_c0[c0]	rxn05301	AGP1_10			
rxn08294_c0	=	Cytosol_0	IOPOJEFP_02095	diacylglycerol kinase (n-C12:0)_c0		208		(1)  cpd00002[c0] + (1)  cpd15306[c0] <=> (1)  cpd00008[c0] + (1)  cpd15521[c0]	(1)  ATP_c0[c0] + (1)  1,2-Diacyl-sn-glycerol didodecanoyl_c0[c0] <=> (1)  ADP_c0[c0] + (1)  1,2-didodecanoyl-sn-glycerol 3-phosphate_c0[c0]	rxn08294	DAGK120			
rxn10259_c0	=	Cytosol_0	IOPOJEFP_01775	isoheptadecanoyl-CDPdiacylglycerol:sn-glycerol-3-phosphate 3-phosphatidyltransferase_c0		-4.5		(1)  cpd00080[c0] + (1)  cpd15683[c0] <=> (1)  cpd00046[c0] + (1)  cpd15716[c0]	(1)  Glycerol-3-phosphate_c0[c0] + (1)  CDP-1,2-diisoheptadecanoylglycerol_c0[c0] <=> (1)  CMP_c0[c0] + (1)  Diisoheptadecanoylphosphatidylglycerophosphate_c0[c0]	rxn10259				
rxn08094_c0	=	Cytosol_0	IOPOJEFP_01843	2-Oxoglutarate dehydrogenase complex_c0		-8.14		(1)  cpd00003[c0] + (1)  cpd00010[c0] + (1)  cpd00024[c0] <=> (1)  cpd00004[c0] + (1)  cpd00011[c0] + (1)  cpd00078[c0]	(1)  NAD_c0[c0] + (1)  CoA_c0[c0] + (1)  2-Oxoglutarate_c0[c0] <=> (1)  NADH_c0[c0] + (1)  CO2_c0[c0] + (1)  Succinyl-CoA_c0[c0]	rxn08094	AKGD	R08549		Energy-Metabolism|GLYCOLYSIS-TCA-GLYOX-BYPASS|GLYCOLYSIS-VARIANTS|TCA|TCA-GLYOX-BYPASS|TCA-VARIANTS
rxn02302_c0	=	Cytosol_0	IOPOJEFP_03882	O-Acetyl-L-homoserine succinate-lyase (adding cysteine)_c0		-9.36		(1)  cpd00084[c0] + (1)  cpd00790[c0] <=> (1)  cpd00029[c0] + (1)  cpd00067[c0] + (1)  cpd00424[c0]	(1)  L-Cysteine_c0[c0] + (1)  O-Acetyl-L-homoserine_c0[c0] <=> (1)  Acetate_c0[c0] + (1)  H+_c0[c0] + (1)  Cystathionine_c0[c0]	rxn02302	METB1	R03217	Cysteine and methionine metabolism	Activation-Inactivation-Interconversion|Amino-Acid-Biosynthesis|Biosynthesis|CYSTEINE-SYN|IND-AMINO-ACID-SYN|Interconversion
rxn01521_c0	>	Cytosol_0	IOPOJEFP_02656	2'-Deoxyuridine 5'-monophosphate phosphohydrolase_c0		7.21		(1)  cpd00001[c0] + (1)  cpd00299[c0] => (1)  cpd00009[c0] + (1)  cpd00412[c0]	(1)  H2O_c0[c0] + (1)  dUMP_c0[c0] => (1)  Phosphate_c0[c0] + (1)  Deoxyuridine_c0[c0]	rxn01521	NTD1	R02102	Pyrimidine metabolism	
rxn12636_c0	=	Cytosol_0	(IOPOJEFP_01554 or IOPOJEFP_00844)	methionyl aminopeptidase_c0		-107.14		(1)  cpd00001[c0] + (1)  cpd00067[c0] + (1)  cpd11590[c0] <=> (1)  cpd00035[c0] + (1)  cpd00060[c0]	(1)  H2O_c0[c0] + (1)  H+_c0[c0] + (1)  met-L-ala-L_c0[c0] <=> (1)  L-Alanine_c0[c0] + (1)  L-Methionine_c0[c0]	rxn12636	MEAMP1(met-ala)			
rxn05596_c0	=	Cytosol_0	IOPOJEFP_00028	TRANS-RXNBWI-115525.ce.maizeexp.K+_c0		0		(1)  cpd00067[e0] + (1)  cpd00205[c0] <=> (1)  cpd00067[c0] + (1)  cpd00205[e0]	(1)  H+_e0[e0] + (1)  K+_c0[c0] <=> (1)  H+_c0[c0] + (1)  K+_e0[e0]	rxn05596	Kt3			
rxn00338_c0	>	Cytosol_0	IOPOJEFP_01291	L-aspartate:oxygen oxidoreductase_c0		-53.35		(1)  cpd00007[c0] + (1)  cpd00041[c0] => (1)  cpd00025[c0] + (1)  cpd00067[c0] + (1)  cpd03470[c0]	(1)  O2_c0[c0] + (1)  L-Aspartate_c0[c0] => (1)  H2O2_c0[c0] + (1)  H+_c0[c0] + (1)  Iminoaspartate_c0[c0]	rxn00338	ASPO6	R00481	Nicotinate and nicotinamide metabolism	ALKALOIDS-SYN|Biosynthesis|Cofactor-Biosynthesis|N-CONTAINING-SECONDARY-CMPD-SYN|NAD-Metabolism|NAD-SYN|PWY0-781|PYRIDNUCSYN-PWY|PYRROLIDINE-ALKALOIDS|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn01975_c0	=	Cytosol_0	IOPOJEFP_02360	beta-D-Glucose-6-phosphate:NADP+ 1-oxoreductase_c0		-2		(1)  cpd00006[c0] + (1)  cpd00863[c0] <=> (1)  cpd00005[c0] + (1)  cpd00067[c0] + (1)  cpd00911[c0]	(1)  NADP_c0[c0] + (1)  beta-D-Glucose 6-phosphate_c0[c0] <=> (1)  NADPH_c0[c0] + (1)  H+_c0[c0] + (1)  6-phospho-D-glucono-1-5-lactone_c0[c0]	rxn01975	G6PBDH	R02736	Pentose phosphate pathway|Glutathione metabolism	C1-COMPOUNDS|Carbohydrates-Degradation|Degradation|Energy-Metabolism|Fermentation|Formaldehyde-Oxidation|GLYCOLYSIS-E-D|OXIDATIVEPENT-PWY|P122-PWY|PENTOSE-P-PWY|Pentose-Phosphate-Cycle|RUMP-PWY|Sugars-And-Polysaccharides|Xylose-Degradation
rxn02373_c0	<	Cytosol_0	IOPOJEFP_01078	L-glutamate-5-semialdehyde:NADP+ 5-oxidoreductase (phosphorylating)_c0		-9.89		(1)  cpd00006[c0] + (1)  cpd00009[c0] + (1)  cpd00858[c0] <= (1)  cpd00005[c0] + (1)  cpd00067[c0] + (1)  cpd02097[c0]	(1)  NADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  L-Glutamate5-semialdehyde_c0[c0] <= (1)  NADPH_c0[c0] + (1)  H+_c0[c0] + (1)  L-Glutamyl 5-phosphate_c0[c0]	rxn02373	G5SD	R03313	Arginine and proline metabolism	Amino-Acid-Biosynthesis|Biosynthesis|CITRULBIO-PWY|Citrulline-Biosynthesis|IND-AMINO-ACID-SYN|Other-Amino-Acid-Biosynthesis|PROLINE-SYN|PROSYN-PWY
rxn00085_c0	=	Cytosol_0	((IOPOJEFP_00726 or IOPOJEFP_01275) and IOPOJEFP_01274)	L-Glutamate:NADP+ oxidoreductase (transaminating)_c0		13.41		(1)  cpd00006[c0] + (2)  cpd00023[c0] <=> (1)  cpd00005[c0] + (1)  cpd00024[c0] + (1)  cpd00053[c0] + (1)  cpd00067[c0]	(1)  NADP_c0[c0] + (2)  L-Glutamate_c0[c0] <=> (1)  NADPH_c0[c0] + (1)  2-Oxoglutarate_c0[c0] + (1)  L-Glutamine_c0[c0] + (1)  H+_c0[c0]	rxn00085	GLUSy	R00114	Alanine, aspartate and glutamate metabolism|Nitrogen metabolism	AMMASSIM-PWY|Amino-Acid-Biosynthesis|Amino-Acid-Degradation|Ammonia-Assimilation|Biosynthesis|Degradation|GLUTAMATE-SYN|GLUTAMINE-DEG|GLUTAMINE-SYN|GLUTAMINEFUM-PWY|GLUTSYN-PWY|IND-AMINO-ACID-SYN|Metabolic-Clusters|NITROGEN-DEG|Noncarbon-Nutrients
rxn00119_c0	=	Cytosol_0	IOPOJEFP_01557	ATP:UMP phosphotransferase_c0		9.53		(1)  cpd00002[c0] + (1)  cpd00067[c0] + (1)  cpd00091[c0] <=> (1)  cpd00008[c0] + (1)  cpd00014[c0]	(1)  ATP_c0[c0] + (1)  H+_c0[c0] + (1)  UMP_c0[c0] <=> (1)  ADP_c0[c0] + (1)  UDP_c0[c0]	rxn00119	UMPK	R00158	Pyrimidine metabolism	Biosynthesis|Metabolic-Clusters|Nucleotide-Biosynthesis|P1-PWY|PRPP-PWY|PUR-NUC-SYN|PWY0-162|PYR-NUC-SYN|Purine-Nucleotides-Salvage|Pyrimidine-De-Novo-Biosyn
rxn00709_c0	=	Cytosol_0	IOPOJEFP_02490	ATP:uridine 5'-phosphotransferase_c0		-14.03		(1)  cpd00002[c0] + (1)  cpd00249[c0] <=> (1)  cpd00008[c0] + (1)  cpd00067[c0] + (1)  cpd00091[c0]	(1)  ATP_c0[c0] + (1)  Uridine_c0[c0] <=> (1)  ADP_c0[c0] + (1)  H+_c0[c0] + (1)  UMP_c0[c0]	rxn00709	URIK1	R00964	Pyrimidine metabolism	Biosynthesis|Metabolic-Clusters|Nucleotide-Biosynthesis|P1-PWY|PUR-NUC-SYN|PYR-NUC-SYN|Purine-Nucleotides-Salvage
rxn08549_c0	>	Cytosol_0	IOPOJEFP_04398	glycerol-3-phosphate acyltransferase (C16:0)_c0				(2)  cpd00067[c0] + (1)  cpd00080[c0] + (1)  cpd15277[c0] => (1)  cpd11493[c0] + (1)  cpd15327[c0]	(2)  H+_c0[c0] + (1)  Glycerol-3-phosphate_c0[c0] + (1)  Palmitoyl-ACP_c0[c0] => (1)  ACP_c0[c0] + (1)  1-hexadecanoyl-sn-glycerol 3-phosphate_c0[c0]	rxn08549	G3PAT160			
rxn05468_c0	=	Cytosol_0	Unknown	TRANS-RXNAVI-26568.ce_c0		0		(1)  cpd00007[e0] <=> (1)  cpd00007[c0]	(1)  O2_e0[e0] <=> (1)  O2_c0[c0]	rxn05468	O2t			
rxn01466_c0	>	Cytosol_0	(IOPOJEFP_03518 and Unknown and Unknown and Unknown)	Geranyl-diphosphate:isopentenyl-diphosphate geranyltrans-transferase_c0		-22.53		(1)  cpd00113[c0] + (1)  cpd00283[c0] => (1)  cpd00012[c0] + (1)  cpd00067[c0] + (1)  cpd00350[c0]	(1)  Isopentenyldiphosphate_c0[c0] + (1)  Geranyldiphosphate_c0[c0] => (1)  PPi_c0[c0] + (1)  H+_c0[c0] + (1)  Farnesyldiphosphate_c0[c0]	rxn01466	GRTT	R02003	Terpenoid backbone biosynthesis	All-Trans-Farnesyl-PP-Biosynthesis|Biosynthesis|Cofactor-Biosynthesis|DITERPENOID-SYN|ERGOSTEROL-SYN-PWY|Energy-Metabolism|GGPP-Biosynthesis|Lipid-Biosynthesis|MONOTERPENOID-SYN|POLYISOPRENSYN-PWY|PWY2OL-4|PWY66-5|Polyprenyl-Biosynthesis|SECONDARY-METABOLITE-BIOSYNTHESIS|Sterol-Biosynthesis|Terpenoid-Biosynthesis
rxn01304_c0	>	Cytosol_0	IOPOJEFP_01600	Succinyl-CoA:L-homoserine O-succinyltransferase_c0		-3.61		(1)  cpd00078[c0] + (1)  cpd00227[c0] => (1)  cpd00010[c0] + (1)  cpd00822[c0]	(1)  Succinyl-CoA_c0[c0] + (1)  L-Homoserine_c0[c0] => (1)  CoA_c0[c0] + (1)  O-Succinyl-L-homoserine_c0[c0]	rxn01304	HSST	R01777	Cysteine and methionine metabolism|Sulfur metabolism	Amino-Acid-Biosynthesis|Biosynthesis|HOMOSER-METSYN-PWY|IND-AMINO-ACID-SYN|MET-SAM-PWY|METHIONINE-SYN|METSYN-PWY|P4-PWY|PWY0-781
rxn02008_c0	>	Cytosol_0	IOPOJEFP_04028	UDP-N-acetylmuramoyl-L-alanine:D-glutamate ligase(ADP-forming)_c0	6.3.2.9	-6.35		(1)  cpd00002[c0] + (1)  cpd00186[c0] + (1)  cpd00890[c0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd00525[c0]	(1)  ATP_c0[c0] + (1)  D-Glutamate_c0[c0] + (1)  UDP-N-acetylmuramoyl-L-alanine_c0[c0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  UDP-N-acetylmuramoyl-L-alanyl-D-glutamate_c0[c0]	rxn02008	UAMAGS	R02783	D-Glutamine and D-glutamate metabolism|Peptidoglycan biosynthesis	Acetylmuramoyl-Pentapeptide-Biosynthesis|Antibiotic-Resistance|Biosynthesis|Cell-Structure-Biosynthesis|Cell-Wall-Biosynthesis|Detoxification|PEPTIDOGLYCANSYN-PWY|Peptidoglycan-Biosynthesis
rxn05740_c0	=	Cytosol_0	IOPOJEFP_01437	1,4-alpha-glucan-branching enzyme_c0		534.44		(1)  cpd00009[c0] + (1)  cpd00155[c0] <=> (1)  cpd00089[c0] + (1)  cpd15302[c0]	(1)  Phosphate_c0[c0] + (1)  Glycogen_c0[c0] <=> (1)  Glucose-1-phosphate_c0[c0] + (1)  glycogen(n-1) _c0[c0]	rxn05740	GLC3			
rxn03904_c0	=	Cytosol_0	IOPOJEFP_04029	UDP-N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine:undecaprenyl-phosphate phospho-N-acetylmuramoyl-pentapeptide-transferase_c0		0		(1)  cpd00286[c0] + (1)  cpd02968[c0] <=> (1)  cpd00091[c0] + (1)  cpd03494[c0]	(1)  Undecaprenylphosphate_c0[c0] + (1)  UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-6-carboxy-L-lysyl-D-alanyl- D-alanine_c0[c0] <=> (1)  UMP_c0[c0] + (1)  Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine_c0[c0]	rxn03904	PAPPT3	R05630	Peptidoglycan biosynthesis	Biosynthesis|Cell-Structure-Biosynthesis|Cell-Wall-Biosynthesis|PEPTIDOGLYCANSYN-PWY|Peptidoglycan-Biosynthesis
rxn01171_c0	=	Cytosol_0	IOPOJEFP_00671	D-glucose 1-epimerase_c0		0		(1)  cpd00027[c0] <=> (1)  cpd00190[c0]	(1)  D-Glucose_c0[c0] <=> (1)  beta-D-Glucose_c0[c0]	rxn01171		R01602	Glycolysis / Gluconeogenesis	Biosynthesis|Carbohydrates-Biosynthesis|Carbohydrates-Degradation|Degradation|NPGLUCAT-PWY|POLYSACCHARIDES-DEG|PWY0-1182|PWY0-1466|PWY66-373|Polymer-Degradation|Polysaccharides-Biosynthesis|SUCROSE-DEG|Starch-Degradation|Sugars-And-Polysaccharides|Trehalose-Degradation
rxn00835_c0	=	Cytosol_0	IOPOJEFP_01924	ATP:inosine 5'-phosphotransferase_c0		-14.03		(1)  cpd00002[c0] + (1)  cpd00246[c0] <=> (1)  cpd00008[c0] + (1)  cpd00067[c0] + (1)  cpd00114[c0]	(1)  ATP_c0[c0] + (1)  Inosine_c0[c0] <=> (1)  ADP_c0[c0] + (1)  H+_c0[c0] + (1)  IMP_c0[c0]	rxn00835	INSK	R01131	Purine metabolism	Adenine-Adenosine-Salvage|Biosynthesis|Nucleotide-Biosynthesis|PUR-NUC-SYN|Purine-Nucleotides-Salvage
rxn00409_c0	=	Cytosol_0	IOPOJEFP_02157	ATP:CDP phosphotransferase_c0		0		(1)  cpd00002[c0] + (1)  cpd00096[c0] <=> (1)  cpd00008[c0] + (1)  cpd00052[c0]	(1)  ATP_c0[c0] + (1)  CDP_c0[c0] <=> (1)  ADP_c0[c0] + (1)  CTP_c0[c0]	rxn00409	NDPK3	R00570	Pyrimidine metabolism	Biosynthesis|Nucleotide-Biosynthesis|PRPP-PWY|PWY0-162|PWY0-163|PYR-NUC-SYN|Pyrimidine-De-Novo-Biosyn|Pyrimidine-Nucleotide-Salvage
rxn08842_c0	=	Cytosol_0	IOPOJEFP_04523	Lysophospholipase L2 (2-acylglycerophosphoethanolamine, n-C16:1)_c0		-264.53		(1)  cpd00001[c0] + (1)  cpd15340[c0] <=> (1)  cpd00067[c0] + (1)  cpd00908[c0] + (1)  cpd15237[c0]	(1)  H2O_c0[c0] + (1)  2-Acyl-sn-glycero-3-phosphoethanolamine hexadec-9-enoyl_c0[c0] <=> (1)  H+_c0[c0] + (1)  Glycerophosphoethanolamine_c0[c0] + (1)  hexadecenoate_c0[c0]	rxn08842	LPLIPAL2E161			
rxn00778_c0	=	Cytosol_0	IOPOJEFP_01181	D-Ribose 1,5-phosphomutase_c0		0		(1)  cpd00475[c0] <=> (1)  cpd00101[c0]	(1)  Ribose 1-phosphate_c0[c0] <=> (1)  ribose-5-phosphate_c0[c0]	rxn00778		R01057	Pentose phosphate pathway|Purine metabolism	Biosynthesis|Degradation|NUCLEO-DEG|Other-biosynthesis|PRPP-Biosynthesis|PRPP-PWY|PWY0-1295|PWY0-1296|PWY0-661|Purine-Degradation|Pyrimidine-Degradation|Pyrimidine-Ribonucleosides-Degradation
rxn03901_c0	>	Cytosol_0	(IOPOJEFP_04081 or IOPOJEFP_01247)	undecaprenyl-diphosphate phosphohydrolase_c0		-16.35		(1)  cpd00001[c0] + (1)  cpd02229[c0] => (1)  cpd00009[c0] + (2)  cpd00067[c0] + (1)  cpd00286[c0]	(1)  H2O_c0[c0] + (1)  Bactoprenyl diphosphate_c0[c0] => (1)  Phosphate_c0[c0] + (2)  H+_c0[c0] + (1)  Undecaprenylphosphate_c0[c0]	rxn03901	UDCPDP	R05627	Peptidoglycan biosynthesis	
rxn00808_c0	=	Cytosol_0	IOPOJEFP_00672	ATP:D-galactose 1-phosphotransferase_c0		-14.03		(1)  cpd00002[c0] + (1)  cpd00108[c0] <=> (1)  cpd00008[c0] + (1)  cpd00067[c0] + (1)  cpd00348[c0]	(1)  ATP_c0[c0] + (1)  Galactose_c0[c0] <=> (1)  ADP_c0[c0] + (1)  H+_c0[c0] + (1)  D-Galactose 1-phosphate_c0[c0]	rxn00808	GAL1	R01092	Galactose metabolism|Amino sugar and nucleotide sugar metabolism	
rxn10013_c0	<	Cytosol_0	IOPOJEFP_01812	acyl-CoA dehydrogenase (dodecanoyl-CoA)_c0		16.55		(1)  cpd00003[c0] + (1)  cpd01260[c0] <= (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd02060[c0]	(1)  NAD_c0[c0] + (1)  Lauroyl-CoA_c0[c0] <= (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  (2E) -Dodecenoyl-CoA_c0[c0]	rxn10013	ACOAD5			
rxn02832_c0	<	Cytosol_0	IOPOJEFP_04371	(1R,6R)-6-hydroxy-2-succinylcyclohexa-2,4-diene-1-carboxylate hydrolyase (2-succinylbenzoate-forming)_c0		25.06		(1)  cpd00001[c0] + (1)  cpd01772[c0] <= (1)  cpd03451[c0]	(1)  H2O_c0[c0] + (1)  Succinylbenzoate_c0[c0] <= (1)  SHCHC_c0[c0]	rxn02832		R04031	Ubiquinone and other terpenoid-quinone biosynthesis	ALL-CHORISMATE-PWY|Biosynthesis|Cofactor-Biosynthesis|DHNA-Biosynthesis|Demethylmenaquinone-Biosynthesis|Menaquinone-Biosynthesis|PHENYLPROPANOID-SYN|Phylloquinone-Biosynthesis|QUINONE-SYN|Quinone-Biosynthesis|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn10052_c0	=	Cytosol_0	IOPOJEFP_01922	adenylate kinase (Inorganic triphosphate)_c0				(1)  cpd00018[c0] + (1)  cpd00421[c0] <=> (1)  cpd00008[c0] + (1)  cpd00012[c0]	(1)  AMP_c0[c0] + (1)  Triphosphate_c0[c0] <=> (1)  ADP_c0[c0] + (1)  PPi_c0[c0]	rxn10052	ADK2			
rxn04133_c0	>	Cytosol_0	Unknown	R06064_c0		-34.57		(1)  cpd00001[c0] + (1)  cpd08625[c0] => (1)  cpd00011[c0] + (1)  cpd00067[c0] + (1)  cpd01092[c0]	(1)  H2O_c0[c0] + (1)  5-Hydroxyisourate_c0[c0] => (1)  CO2_c0[c0] + (1)  H+_c0[c0] + (1)  Allantoin_c0[c0]	rxn04133		R06064		
rxn00193_c0	=	Cytosol_0	IOPOJEFP_00195	glutamate racemase_c0	5.1.1.3	0		(1)  cpd00023[c0] <=> (1)  cpd00186[c0]	(1)  L-Glutamate_c0[c0] <=> (1)  D-Glutamate_c0[c0]	rxn00193	GLUR	R00260	D-Glutamine and D-glutamate metabolism	Acetylmuramoyl-Pentapeptide-Biosynthesis|Antibiotic-Resistance|Biosynthesis|Cell-Structure-Biosynthesis|Cell-Wall-Biosynthesis|Detoxification|PEPTIDOGLYCANSYN-PWY|Peptidoglycan-Biosynthesis
rxn05197_c0	=	Cytosol_0	IOPOJEFP_02751	Uracil permease_c0		0		(1)  cpd00067[e0] + (1)  cpd00092[e0] <=> (1)  cpd00067[c0] + (1)  cpd00092[c0]	(1)  H+_e0[e0] + (1)  Uracil_e0[e0] <=> (1)  H+_c0[c0] + (1)  Uracil_c0[c0]	rxn05197	FUR4			
rxn00929_c0	=	Cytosol_0	IOPOJEFP_03226	L-Proline:NAD+ 5-oxidoreductase_c0		-10.52		(1)  cpd00003[c0] + (1)  cpd00129[c0] <=> (1)  cpd00004[c0] + (2)  cpd00067[c0] + (1)  cpd02431[c0]	(1)  NAD_c0[c0] + (1)  L-Proline_c0[c0] <=> (1)  NADH_c0[c0] + (2)  H+_c0[c0] + (1)  1-Pyrroline-5-carboxylate_c0[c0]	rxn00929	P5CRx	R01248	Arginine and proline metabolism	ARG-PRO-PWY|ARGININE-DEG|ARGORNPROST-PWY|Activation-Inactivation-Interconversion|Amino-Acid-Biosynthesis|Amino-Acid-Degradation|Biosynthesis|Degradation|IND-AMINO-ACID-SYN|Interconversion|PROLINE-SYN|PROSYN-PWY
rxn08800_c0	=	Cytosol_0	IOPOJEFP_04523	Lysophospholipase L1 (2-acylglycerophosphotidate, n-C16:1) (periplasm)_c0		-291.05		(1)  cpd00001[c0] + (1)  cpd15326[c0] <=> (2)  cpd00067[c0] + (1)  cpd00080[c0] + (1)  cpd15237[c0]	(1)  H2O_c0[c0] + (1)  1-hexadec-9-enoyl-sn-glycerol 3-phosphate_c0[c0] <=> (2)  H+_c0[c0] + (1)  Glycerol-3-phosphate_c0[c0] + (1)  hexadecenoate_c0[c0]	rxn08800	LPLIPAL1A161pp			
rxn02166_c0	>	Cytosol_0	(IOPOJEFP_00713 or IOPOJEFP_00715)	4-Nitrophenyl phosphate phosphohydrolase_c0		7.21		(1)  cpd00001[c0] + (1)  cpd02135[c0] => (1)  cpd00009[c0] + (1)  cpd00646[c0]	(1)  H2O_c0[c0] + (1)  4-Nitrophenyl phosphate_c0[c0] => (1)  Phosphate_c0[c0] + (1)  PNP_c0[c0]	rxn02166		R03024	Aminobenzoate degradation	
rxn03004_c0	=	Cytosol_0	(IOPOJEFP_02636 or IOPOJEFP_03062)	10-Formyltetrahydrofolate:5'-phosphoribosylglycinamide formyltransferase_c0		-20.98		(1)  cpd00201[c0] + (1)  cpd02394[c0] <=> (1)  cpd00067[c0] + (1)  cpd00087[c0] + (1)  cpd02678[c0]	(1)  10-Formyltetrahydrofolate_c0[c0] + (1)  GAR_c0[c0] <=> (1)  H+_c0[c0] + (1)  Tetrahydrofolate_c0[c0] + (1)  N-Formyl-GAR_c0[c0]	rxn03004	ADE8	R04325	Purine metabolism|One carbon pool by folate	AIR-Biosynthesis|Biosynthesis|Cofactor-Biosynthesis|FOLSYN-PWY|Folate-Biosynthesis|Nucleotide-Biosynthesis|PUR-NUC-SYN|Purine-Nucleotide-De-Novo-Biosynthesis|Vitamin-Biosynthesis
